Date Time,Wind Speed (m/s),Pressure (atm),Air temperature (deg C),Wind direction (deg)
10.01.2010 14:00:00,5.96,0.878757,-7.05767,353.667
10.01.2010 15:00:00,6.92833,0.878297,-6.951,358
10.01.2010 16:00:00,7.81667,0.878462,-6.771,350
10.01.2010 17:00:00,9.63867,0.878462,-6.571,1.33333
10.01.2010 18:00:00,11.0127,0.879777,-6.791,9
10.01.2010 19:00:00,10.975,0.881257,-6.891,5
10.01.2010 20:00:00,9.817,0.878496,-6.291,356
10.01.2010 21:00:00,7.77167,0.878891,-5.391,347
10.01.2010 22:00:00,6.24233,0.879747,-4.48433,325
10.01.2010 23:00:00,7.25967,0.880735,-3.791,319
11.01.2010 00:00:00,5.64233,0.882314,-3.471,326
11.01.2010 01:00:00,6.93167,0.882443,-4.73767,0
11.01.2010 02:00:00,8.22067,0.882606,-6.00433,32.3333
11.01.2010 03:00:00,8.93833,0.879974,-7.351,53.3333
11.01.2010 04:00:00,5.639,0.882636,-8.291,45
11.01.2010 05:00:00,1.29,0.882436,-9.771,34
11.01.2010 06:00:00,0.360667,0.883916,-10.351,119.667
11.01.2010 07:00:00,2.034,0.885494,-10.451,185.667
11.01.2010 08:00:00,2.068,0.885198,-10.351,166.667
11.01.2010 09:00:00,2.17767,0.882435,-10.3377,157.667
11.01.2010 10:00:00,2.70167,0.879937,-10.2177,154.667
11.01.2010 11:00:00,2.326,0.880068,-10.0843,131.667
11.01.2010 12:00:00,2.588,0.881844,-10.1377,115
11.01.2010 13:00:00,3.30867,0.880956,-10.611,93.3333
11.01.2010 14:00:00,4.03033,0.880133,-11.0843,116
11.01.2010 15:00:00,5.497,0.882434,-11.2377,110.333
11.01.2010 16:00:00,5.61633,0.883421,-11.1843,105
11.01.2010 17:00:00,5.943,0.880955,-10.9843,114
11.01.2010 18:00:00,6.24233,0.883158,-10.791,110
11.01.2010 19:00:00,6.26167,0.881448,-11.1843,109
11.01.2010 20:00:00,7.00167,0.880889,-11.291,100
11.01.2010 21:00:00,7.51767,0.880165,-11.391,92
11.01.2010 22:00:00,7.571,0.878882,-11.6843,86
11.01.2010 23:00:00,8.16267,0.880493,-12.091,76
12.01.2010 00:00:00,8.67867,0.881052,-12.671,72
12.01.2010 01:00:00,8.96633,0.882167,-13.921,59
12.01.2010 02:00:00,9.262,0.88335,-15.171,48.6667
12.01.2010 03:00:00,8.731,0.884336,-15.351,59
12.01.2010 04:00:00,7.65733,0.883941,-15.351,67
12.01.2010 05:00:00,4.98967,0.889268,-15.351,62
12.01.2010 06:00:00,4.90667,0.887986,-15.451,45.6667
12.01.2010 07:00:00,5.91567,0.88838,-15.571,49
12.01.2010 08:00:00,5.95,0.888972,-15.671,49
12.01.2010 09:00:00,5.13033,0.887294,-15.851,51
12.01.2010 10:00:00,5.278,0.887525,-15.971,49
12.01.2010 11:00:00,4.929,0.888314,-16.071,54
12.01.2010 12:00:00,4.96333,0.886998,-16.251,57
12.01.2010 13:00:00,4.60967,0.888675,-16.5443,64.6667
12.01.2010 14:00:00,4.26367,0.890384,-16.8377,57.6667
12.01.2010 15:00:00,6.89633,0.890318,-17.1043,66.6667
12.01.2010 16:00:00,5.47533,0.892062,-16.591,74
12.01.2010 17:00:00,4.254,0.889959,-15.591,83.6667
12.01.2010 18:00:00,4.37167,0.88996,-14.871,82
12.01.2010 19:00:00,1.78333,0.89246,-14.091,79.6667
12.01.2010 20:00:00,1.70733,0.889863,-13.471,136
12.01.2010 21:00:00,1.45367,0.889667,-12.791,137
12.01.2010 22:00:00,1.77233,0.890259,-12.471,131
12.01.2010 23:00:00,1.856,0.888484,-12.371,145
13.01.2010 00:00:00,2.12133,0.889733,-12.451,122.667
13.01.2010 01:00:00,2.11733,0.891047,-13.5443,68.6667
13.01.2010 02:00:00,2.11733,0.892426,-14.6377,39
13.01.2010 03:00:00,2.88,0.894597,-14.6177,72.6667
13.01.2010 04:00:00,2.109,0.896767,-14.6177,81.6667
13.01.2010 05:00:00,2.993,0.894892,-14.7043,92.3333
13.01.2010 06:00:00,2.294,0.897128,-14.7843,123
13.01.2010 07:00:00,3.69833,0.893379,-14.8843,146.333
13.01.2010 08:00:00,3.61033,0.896668,-14.9843,152
13.01.2010 09:00:00,3.58033,0.895681,-15.0043,172
13.01.2010 10:00:00,3.53133,0.893511,-15.1043,213.333
13.01.2010 11:00:00,3.65267,0.895484,-15.0843,201
13.01.2010 12:00:00,4.88633,0.895089,-15.071,197.667
13.01.2010 13:00:00,4.84133,0.894366,-15.0177,210.333
13.01.2010 14:00:00,4.79567,0.893576,-14.971,220.667
13.01.2010 15:00:00,3.372,0.894859,-14.971,186.333
13.01.2010 16:00:00,2.489,0.893216,-14.5577,192
13.01.2010 17:00:00,5.062,0.891935,-13.291,154
13.01.2010 18:00:00,6.01867,0.895094,-11.9843,160
13.01.2010 19:00:00,7.415,0.893122,-10.9843,169
13.01.2010 20:00:00,7.396,0.892006,-9.98433,174
13.01.2010 21:00:00,8.504,0.889672,-8.791,185
13.01.2010 22:00:00,8.33733,0.888458,-7.48433,184
13.01.2010 23:00:00,8.17033,0.890431,-6.471,183.667
14.01.2010 00:00:00,8.57933,0.890235,-6.171,169.667
14.01.2010 01:00:00,9.87967,0.890133,-8.09433,159.667
14.01.2010 02:00:00,11.1847,0.890032,-10.0243,175
14.01.2010 03:00:00,10.6003,0.890229,-10.4377,170.667
14.01.2010 04:00:00,10.9913,0.890163,-10.7177,186
14.01.2010 05:00:00,11.6177,0.890755,-10.7377,187.667
14.01.2010 06:00:00,12.058,0.888782,-10.5577,192.667
14.01.2010 07:00:00,11.7803,0.890755,-10.4243,197
14.01.2010 08:00:00,11.8417,0.891841,-10.0577,197
14.01.2010 09:00:00,12.289,0.888388,-9.93767,199
14.01.2010 10:00:00,13.4007,0.885199,-9.92433,199
14.01.2010 11:00:00,14.7667,0.887073,-9.92433,203.667
14.01.2010 12:00:00,14.5917,0.885494,-10.1043,204.667
14.01.2010 13:00:00,14.4477,0.88352,-11.0977,202
14.01.2010 14:00:00,14.3037,0.881644,-12.0843,200.667
14.01.2010 15:00:00,12.4553,0.883124,-11.5843,196.333
14.01.2010 16:00:00,13.5653,0.883455,-10.351,208
14.01.2010 17:00:00,12.685,0.880071,-8.291,210
14.01.2010 18:00:00,12.8563,0.881653,-5.791,206.667
14.01.2010 19:00:00,14.374,0.880538,-3.391,206
14.01.2010 20:00:00,14.8367,0.878271,-1.291,208
14.01.2010 21:00:00,13.759,0.877945,0.815667,205
14.01.2010 22:00:00,13.6527,0.876007,2.429,203
14.01.2010 23:00:00,12.863,0.876075,3.649,205.667
15.01.2010 00:00:00,12.0573,0.876272,4.19567,195.667
15.01.2010 01:00:00,12.5003,0.874788,0.322333,201.667
15.01.2010 02:00:00,12.951,0.873271,-3.55767,197.667
15.01.2010 03:00:00,13.6643,0.876327,-4.35767,195.667
15.01.2010 04:00:00,13.5843,0.871459,-5.18433,202.333
15.01.2010 05:00:00,13.3687,0.874582,-5.971,203.333
15.01.2010 06:00:00,13.076,0.873465,-5.371,206.333
15.01.2010 07:00:00,11.376,0.874749,-4.05767,230.667
15.01.2010 08:00:00,10.8877,0.873007,-3.41767,255.667
15.01.2010 09:00:00,13.0013,0.870867,-5.58433,316.667
15.01.2010 10:00:00,11.4647,0.871425,-6.72433,328.667
15.01.2010 11:00:00,9.98767,0.872149,-5.80433,317
15.01.2010 12:00:00,8.516,0.872184,-4.52433,302
15.01.2010 13:00:00,8.72933,0.874157,-4.33433,286.667
15.01.2010 14:00:00,8.94333,0.876032,-4.151,277.667
15.01.2010 15:00:00,11.4753,0.877809,-3.171,286.333
15.01.2010 16:00:00,12.0663,0.87906,-1.81767,288
15.01.2010 17:00:00,11.3067,0.879228,1.309,293.667
15.01.2010 18:00:00,11.919,0.879726,4.31567,320
15.01.2010 19:00:00,14.272,0.880517,5.829,327
15.01.2010 20:00:00,14.344,0.880123,6.609,328
15.01.2010 21:00:00,13.65,0.880913,7.109,331
15.01.2010 22:00:00,13.3117,0.880124,7.329,335
15.01.2010 23:00:00,12.59,0.880814,7.249,338
16.01.2010 00:00:00,10.6957,0.883281,6.66233,346
16.01.2010 01:00:00,8.7,0.883279,5.55567,10
16.01.2010 02:00:00,6.70867,0.883376,4.449,26.3333
16.01.2010 03:00:00,5.64567,0.887847,4.06233,32
16.01.2010 04:00:00,3.956,0.890182,3.89567,13.3333
16.01.2010 05:00:00,5.16267,0.890972,3.78233,356.667
16.01.2010 06:00:00,6.35467,0.892089,3.36233,5.33333
16.01.2010 07:00:00,6.55667,0.89268,2.96233,2.33333
16.01.2010 08:00:00,7.65733,0.893962,2.66233,20.6667
16.01.2010 09:00:00,10.5303,0.893239,2.16233,26.3333
16.01.2010 10:00:00,12.6337,0.891658,0.575667,25
16.01.2010 11:00:00,13.8313,0.893628,-1.23767,22
16.01.2010 12:00:00,12.8063,0.893627,-2.471,22
16.01.2010 13:00:00,11.991,0.893524,-5.67767,26.3333
16.01.2010 14:00:00,11.184,0.893388,-8.88433,43.3333
16.01.2010 15:00:00,10.073,0.894801,-10.0377,62.3333
16.01.2010 16:00:00,5.965,0.895984,-9.891,60
16.01.2010 17:00:00,4.90333,0.894308,-9.18433,39
16.01.2010 18:00:00,3.12333,0.892994,-8.00433,40
16.01.2010 19:00:00,2.11767,0.896285,-6.40433,85
16.01.2010 20:00:00,1.051,0.895169,-4.98433,117.667
16.01.2010 21:00:00,1.36233,0.894085,-3.891,165
16.01.2010 22:00:00,3.051,0.892113,-3.371,175
16.01.2010 23:00:00,3.65067,0.892508,-2.871,175.667
17.01.2010 00:00:00,3.79833,0.894054,-2.751,156.667
17.01.2010 01:00:00,6.083,0.892868,-4.33767,163.667
17.01.2010 02:00:00,8.379,0.891715,-5.92433,157.667
17.01.2010 03:00:00,12.3427,0.893194,-6.751,163.667
17.01.2010 04:00:00,10.4043,0.896908,-7.871,181.333
17.01.2010 05:00:00,12.6917,0.893389,-8.10433,194.333
17.01.2010 06:00:00,14.4173,0.891711,-8.52433,204.667
17.01.2010 07:00:00,14.1027,0.893191,-8.871,219
17.01.2010 08:00:00,14.6457,0.893487,-9.03767,223.667
17.01.2010 09:00:00,14.4217,0.891644,-9.171,225.667
17.01.2010 10:00:00,14.1487,0.889672,-9.051,232.667
17.01.2010 11:00:00,12.4227,0.889869,-9.01767,246.667
17.01.2010 12:00:00,10.8153,0.891678,-8.88433,265.333
17.01.2010 13:00:00,9.826,0.890331,-7.62767,261
17.01.2010 14:00:00,8.82967,0.888887,-6.371,316.667
17.01.2010 15:00:00,9.74567,0.891552,-5.28433,345.333
17.01.2010 16:00:00,11.8837,0.891156,-5.691,349.667
17.01.2010 17:00:00,10.0383,0.890402,-4.151,359.667
17.01.2010 18:00:00,9.23233,0.890832,-2.30433,10
17.01.2010 19:00:00,5.624,0.891624,-0.791,20
17.01.2010 20:00:00,4.20867,0.891986,0.609,4.33333
17.01.2010 21:00:00,4.93733,0.890016,1.81567,359
17.01.2010 22:00:00,3.55233,0.890017,2.629,357
17.01.2010 23:00:00,4.04567,0.893075,3.01567,10.3333
18.01.2010 00:00:00,5.15667,0.89416,2.749,16
18.01.2010 01:00:00,3.741,0.895607,2.86233,5.33333
18.01.2010 02:00:00,2.32033,0.897021,2.97567,24.3333
18.01.2010 03:00:00,3.873,0.896594,2.89567,204.333
18.01.2010 04:00:00,8.135,0.897712,2.809,206.667
18.01.2010 05:00:00,9.00733,0.896889,2.829,216.667
18.01.2010 06:00:00,10.73,0.894226,2.77567,217
18.01.2010 07:00:00,11.5067,0.897777,2.47567,217.333
18.01.2010 08:00:00,15.325,0.89771,1.449,221
18.01.2010 09:00:00,17.354,0.89353,-1.33767,225.667
18.01.2010 10:00:00,17.4117,0.892673,-2.53767,226.333
18.01.2010 11:00:00,15.8507,0.892509,-2.20433,239.667
18.01.2010 12:00:00,15.2753,0.892149,-1.58433,251.333
18.01.2010 13:00:00,14.734,0.890669,-1.29433,244
18.01.2010 14:00:00,14.1857,0.889157,-1.00433,228
18.01.2010 15:00:00,12.553,0.887512,-1.50433,225.333
18.01.2010 16:00:00,9.42333,0.887086,-0.371,241
18.01.2010 17:00:00,6.93233,0.885873,2.16233,260
18.01.2010 18:00:00,5.55667,0.88581,5.38233,266.667
18.01.2010 19:00:00,3.63867,0.88713,8.38233,288.667
18.01.2010 20:00:00,2.94833,0.88881,11.329,311.667
18.01.2010 21:00:00,3.32,0.886938,13.2157,355
18.01.2010 22:00:00,3.63167,0.885328,13.929,28
18.01.2010 23:00:00,2.94867,0.887301,13.829,40.3333
19.01.2010 00:00:00,2.88467,0.887497,13.449,69.3333
19.01.2010 01:00:00,3.64733,0.888286,12.629,122.333
19.01.2010 02:00:00,4.39867,0.889074,11.8157,194
19.01.2010 03:00:00,7.089,0.888647,12.1957,205
19.01.2010 04:00:00,8.823,0.8922,12.849,237.667
19.01.2010 05:00:00,7.537,0.891707,13.5823,277.333
19.01.2010 06:00:00,8.71033,0.891412,14.3823,288.333
19.01.2010 07:00:00,7.642,0.89605,14.8957,302.667
19.01.2010 08:00:00,8.07367,0.894997,14.4823,335
19.01.2010 09:00:00,10.35,0.893384,13.0957,3.66667
19.01.2010 10:00:00,12.2483,0.891868,11.129,18.6667
19.01.2010 11:00:00,10.4373,0.891405,8.76233,19.3333
19.01.2010 12:00:00,8.15367,0.893378,8.349,20.6667
19.01.2010 13:00:00,6.85967,0.89193,7.66567,0.333333
19.01.2010 14:00:00,5.56633,0.89058,6.97567,28.6667
